State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,13/11/2007,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,19/11/2007,300,350,325,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,01/12/2007,200,350,300,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,03/12/2007,200,300,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,07/01/2008,200,300,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,16/01/2008,200,300,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,19/01/2008,200,300,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,02/02/2008,250,350,300,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,05/02/2008,200,300,280,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,12/06/2008,200,300,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,13/08/2008,200,250,220,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,03/12/2008,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,12/05/2010,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,15/05/2010,350,450,400,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,28/06/2010,400,500,480,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,28/07/2010,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,18/08/2010,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/09/2010,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,15/09/2010,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/10/2010,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,12/10/2010,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,08/11/2010,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,20/11/2010,300,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,23/11/2010,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,30/11/2010,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,22/12/2010,300,500,400,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,29/12/2010,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,30/12/2010,700,850,800,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,01/01/2011,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,05/01/2011,700,900,800,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/01/2011,500,700,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,07/01/2011,500,700,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,19/01/2011,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,08/02/2011,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,28/02/2011,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,04/03/2011,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Local,20/06/2011,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,27/07/2011,200,300,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,20/08/2011,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,05/12/2011,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,08/12/2011,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,17/12/2011,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,26/12/2011,300,500,400,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,31/12/2011,400,500,450,152
Karnataka,Mysore,Hunsur,Sweet Potato,Sweet Potato,Medium,11/02/2012,285,285,285,152
Karnataka,Mysore,K.R.Nagar,Sweet Potato,Sweet Potato,Small,11/12/2012,457,457,457,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,02/01/2012,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,09/01/2012,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,18/01/2012,300,500,400,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/02/2012,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,10/02/2012,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,05/03/2012,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,07/03/2012,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,09/03/2012,500,700,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,30/03/2012,700,900,800,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,11/05/2012,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,28/05/2012,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/06/2012,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,13/12/2012,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,18/12/2012,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,28/12/2012,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,31/12/2012,600,800,700,152
Karnataka,Mysore,Hunsur,Sweet Potato,Other,Medium,24/09/2013,1,1,1,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,19/01/2013,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,24/01/2013,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,28/01/2013,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,31/01/2013,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,01/02/2013,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,02/02/2013,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/02/2013,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,26/02/2013,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,08/03/2013,300,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,21/03/2013,500,700,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,26/03/2013,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,27/03/2013,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,02/04/2013,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,24/04/2013,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,30/04/2013,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,10/05/2013,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,16/05/2013,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,23/05/2013,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,04/07/2013,600,700,650,152
Karnataka,Mysore,Hunsur,Sweet Potato,Sweet Potato,Medium,19/09/2009,250,250,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,12/01/2009,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,06/01/2005,180,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,13/01/2005,150,200,180,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,17/01/2005,200,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,24/01/2005,150,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,01/02/2005,150,250,225,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,03/01/2006,200,300,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,20/07/2004,180,250,220,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,26/07/2004,180,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,14/08/2004,200,300,250,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,21/08/2004,150,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,10/09/2004,180,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,17/09/2004,450,550,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,18/09/2004,150,200,180,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,28/09/2004,150,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,11/10/2004,120,200,180,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,19/10/2004,150,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,23/10/2004,150,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,05/11/2004,150,200,180,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,20/11/2004,300,450,400,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,13/12/2004,200,250,220,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,14/12/2004,150,250,200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Other,FAQ,20/12/2004,180,250,200,152
Karnataka,Mysore,K.R.Nagar,Sweet Potato,Sweet Potato,FAQ,19/01/2015,600,600,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,03/01/2015,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,05/01/2015,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,22/01/2015,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,23/01/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,04/02/2015,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,10/02/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,19/02/2015,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,20/02/2015,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,24/02/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,03/03/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,10/03/2015,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,18/03/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,19/03/2015,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,20/03/2015,500,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,23/03/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,25/03/2015,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,27/03/2015,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,07/04/2015,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,24/04/2015,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,28/04/2015,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,08/05/2015,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,14/05/2015,350,600,400,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,15/05/2015,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,21/05/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/06/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,23/06/2015,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,25/06/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,27/06/2015,500,800,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,29/06/2015,400,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,09/07/2015,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,04/08/2015,800,1000,900,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,08/09/2015,400,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,26/09/2015,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,27/11/2015,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,30/11/2015,900,1000,950,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,01/12/2015,800,1000,900,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,16/12/2015,800,1200,1100,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,15/07/2014,300,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,24/07/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,04/09/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,15/09/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,17/09/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,27/10/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,01/11/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,10/11/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,12/11/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,14/11/2014,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,19/11/2014,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,20/11/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,26/11/2014,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,29/11/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,02/12/2014,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,15/12/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,16/12/2014,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,17/12/2014,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,20/12/2014,500,800,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,24/12/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,30/12/2014,700,800,750,152
Karnataka,Mysore,K.R.Nagar,Sweet Potato,Sweet Potato,Medium,20/10/2014,600,600,600,152
Karnataka,Mysore,K.R.Nagar,Sweet Potato,Sweet Potato,Medium,22/12/2014,250,400,322,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,03/01/2014,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,04/01/2014,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,04/01/2014,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,07/01/2014,800,1000,900,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,07/01/2014,800,1000,900,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,16/01/2014,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,21/01/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,22/01/2014,1000,1300,1200,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,27/01/2014,300,400,350,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,28/01/2014,900,1000,950,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,31/01/2014,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,11/02/2014,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,14/02/2014,800,1000,900,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,17/02/2014,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,25/02/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,10/03/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,12/03/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,15/03/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,18/03/2014,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,22/03/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,26/03/2014,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,02/04/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,11/04/2014,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,19/04/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,22/04/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,23/04/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,28/04/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,29/04/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,09/05/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,14/05/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,17/05/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,21/05/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,22/05/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,31/05/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,02/06/2014,400,500,450,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,03/06/2014,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,25/06/2014,500,600,550,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,Medium,26/06/2014,400,500,450,152
Karnataka,Mysore,K.R.Nagar,Sweet Potato,Sweet Potato,FAQ,06/04/2016,1500,1500,1500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,05/01/2016,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,08/01/2016,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,20/01/2016,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,22/02/2016,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,05/03/2016,600,700,650,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,19/03/2016,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,29/03/2016,500,700,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,31/03/2016,500,700,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,01/04/2016,400,600,500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,04/04/2016,600,800,700,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/04/2016,500,700,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,13/04/2016,500,700,600,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,25/04/2016,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,26/04/2016,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,25/05/2016,700,800,750,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,27/05/2016,700,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,30/07/2016,1000,1200,1100,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,02/08/2016,800,1000,900,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,17/11/2016,1000,1200,1100,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,26/11/2016,1000,1200,1100,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,29/11/2016,1000,1200,1100,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,05/12/2016,800,1000,900,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,06/12/2016,800,1000,900,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,12/12/2016,900,1000,950,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,14/12/2016,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,23/12/2016,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,24/12/2016,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,26/12/2016,800,900,850,152
Karnataka,Mysore,K.R.Nagar,Sweet Potato,Sweet Potato,FAQ,11/10/2017,1500,1500,1500,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,05/01/2017,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,12/01/2017,900,1000,950,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,17/01/2017,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,18/01/2017,800,900,850,152
Karnataka,Mysore,Mysore (Bandipalya),Sweet Potato,Sweet Potato,FAQ,19/01/2017,700,900,800,152
